upcoming id	semantic type	Flickr photo ids
318505	Social	2194050665,2193644991,2193435221,2193325181,2189420772,2194108856,2194221802,2194113426,2194110024,2190285477,2189418432,2194220954,2189414864,2194113186,2193621183,2194046103,2194108036,2191454949,2193329133,2190281823,2194111946,2194109656,2190905586,2193324333,2195427193,2194219618,2193639481,2190894520,2194835444,2193639477,2194843258,2193328685,2189420156,2194219970,2194055931,2193571831,2193435545,2194055367,2193326289,2189774665,2194109928,2194046215,2193324877,2193328245,2193324301,2194108122,2194053737,2193692247,2193433545,2190284267,2189415960,2194839934,2194220622,2190286761,2193324367,2194222058,2194835026,2194109420,2193671549,2190906600,2194219246,2190284457,2188631467,2195422085,2193436301,2190791751,2191595036,2192238578,2193435859,2194838160,2193328953,2194050795,2188630443,2189416732,2194110424,2193435825,2191449421,2190286375,2193324703,2191073232,2193656693,2194048595,2193326991,2194054375,2194110592,2195416183,2190060899,2194108998,2194045581,2194052161,2194847080,2200046149,2193615549,2193615553,2194108058,2200034577,2193621205,2193650385,2190558104,2194060291,2194221636,2200045453,2193326643,2194221014,2194848322,2189776373,2190284931,2190794237,2193326355,2195426407,2194051969,2194112862,2194219996,2194055601,2193328403,2194219548,2193325829,2193599711,2191072176,2194108764,2194109536,2191071914,2194219222,2193328721,2190117895,2194111020,2191069684,2193639455,2194111884,2193324047,2194221154,2191071592,2193323835,2191070276,2190111809,2200038129,2190845546,2193435009,2193650393,2194112636,2196213326,2193605399,2194057675,2190282217,2194057013,2193328449,2194843946,2190791195,2193324011,2194108084,2189772767,2193328273,2194221104,2194841820,2190282153,4379370523,2193324993,2193615547,2194220896,2193692237,2200828106,2194219338,2191068558,2195422481,2200824042,2193599729,2196206584,2191069278,2194471122,2190842960,2196206134,2190284029,2194113102,2192240166,2191072542,2193677703,2194047335,2194846226,2190846352,2195421307,2194057157,2200041471,2191073326,2200823438,2193435741,2193328367,2193435517,2194112762,2194471128,2194846360,2194842326,2190906060,2193324415,2190791495,2191072780,2194837544,2194055525,2194111858,2194221476,2193621199,2193677685,2193631143,2194113472,2194110880,2194220812,2190109881,2194056063,2190804025,2194110226,2188626697,2190810397,2194220106,2193639473,2194845646,2193615551,2194834090,2200031449,2194844800,2191072326,2194108742,2193327527,2194108690,2200043073,2193631165,2194847508,2194220020,2194110454,2193325049,2194113070,2190285989,2193325903,2190285903,2194053907,2194109974,2194111360,2194050369,2194055243,2193326411,2190052299,2193692243,2200827252,2193323695,2193571815,2189771827,2194046361,2194221778,2193324639,2194113524,2194052525,2191070056,2191071736,2194842472,2194113128,2191071242,2196207530,2200829796,2194111778,2190108899,2193434097,2195419513,2191072954,2194847354,2193656687,2194046797,2193326913,2194112056,2200838340,2190281989,2194054715,2191578088,2194111446,2194221884,2193434163,2193324191,2190563036,2194112008,2200035983,2193639467,2194113450,2190902518,2194051855,2190284539,2193615557,2190849176,2193621191,2194108484,2188632013,2190901170,2190565466,2190115787,2190283469,2193671541,2194838904,2194835270,2191070768,2194108250,2190564606,2191427219,2190285553,2193325073,2190105721,2194113632,2193434889,2194111918,2193621207,2193692251,2194471110,2194111088,2193326065,2196209906,2194845062,2194847694,2193571833,2193433903,2193325537,2194111200,2194052833,2194113172,2193434747,2190286319,2193326591,2193599713,2193325135,2196212936,2193605407,2196209234,2194113146,2194052327,2194219432,2194219460,2191072116,2194112684,2194056223,2194113284,2193433699,2194108802,2194048899,2194449968,2194220454,2194110560,2193325843,2191422325,2190285055,2194842742,2191072492,2194109990,2193435945,2194449974,2193325487,2195422973,2190903762,2190286121,2190062549,2193571827,2194047491,2194058605,2193324391,2193435097,2194837376,2194045455,2194112086,2190898414,2193656673,2194045849,2191593712,2194220728,2192243044,2191582524,2194058265,2194112320,2194109166,2188629595,2190841734,2193324475,2193671455,2190281865,2194052997,2194838496,2193650373,2193433671,2200826508,2194049447,2190281921,2190283963,2193650387,2193329045,2193325595,2194113388,2193599709,2200831958,2190284203,2194221980,2193571823,2193324549,2191070214,2193326839,2194048749,2191069618,2193434427,2194219838,2193645001,2191073528,2193325937,2196208726,2194052645,2190056369,2190057153,2194110740,2194111698,2194109024,2196212366,2200039863,2194220750,2194449992,2194845792,2193677693,2193696889,2193325237,2194843028,2191073722,2190283075,2193326303,2200833428,2194058705,2193325429,2193434281,2190899436,2194220528,2194048391,2190120713,2200044629,2193645005,2193324111,2195417365,2193631153,2194837956,2194110502,2200036641,2194111520,2195423425,2194054929,2194111172,2193328429,2194057297,2194847848,2193324927,2194110790,2193650381,2194833502,2191069006,2189421306,2194219162,2190284629,2194110614,2190285651,2193677697,2194108510,2194109564,2191070372,2193325993,2191070718,2193605393,2193327137,2193631141,2190286907,2190285217,2193323945,2194051715,2194847226,2194221218,2195423759,2191072060,2195416595,2193328999,2194471126,2193434393,2194045261,2193328333,2194471120,2193671543,2188625993,2193645007,2193650397,2194109288,2193324277,2196205412,2191073164,2190561326,2191583818,2193436153,2193325869,2196213696,2194108928,2189416228,2193677705,2193599725,2190114671,2194844524,2191592152,2193327181,2194109770,2194846052,2194053411,2190897774,2193692235,2194108452,2190900552,2193433647,2191069232,2191071002,2194220792,2193621181,2194449996,2194449980,2190895402,2193692257,2194108898,2194839342,2190119907,2190106355,2191071182,2194111624,2194220586,2194111984,2191072620,2195425977,2194109956,2194056749,2190059981,2194049941,2193323983,2194051329,2190558796,2193435365,2194110064,2193329085,2194056469,2193435077,2193677701,2194051115,2192211564,2193326461,2190793365,2191069070,2193325303,2194219792,2194109718,2191071860,2193615543,2194111230,2193433823,2190840728,2194837708,2194048081,2194848022,2191070440,2190801619,2188630005,2194053189,2196206948,2191070628,2194045969,2200040617,2193326669,2194050207,2194836274,2194059879,2188627881,2194219580,2193326963,2195419897,2193639465,2190904450,2200042329,2191069034,2194111492,2190282951,2193644981,2190795107,2194220690,2194058433,2194047159,2194110822,2193327741,2194113346,2193328193,2191070546,2194046497,2193656685,2190899868,2191452389,2194110640,2191071518,2193325623,2194111274,2193324807,2200824972,2190793689,2194471132,2190286697,2190284873,2193325971,2190282443,2190281639,2190850772
467085	Performing Arts	2334033793
10333561	Music,Sports,Family	8145596677
114427	Commercial	275274008,275205083,275204781,275226013,275272675,275288585,275224833,275201101,275294198,275211744,275262562,275250828,275201683
125455	Performing Arts	249295005
194504	Music	537584839,537452456,537454892,537577089,537452304,537572697,537468640,537577519,537574117,537570993,537572381,537465646,537584021,537570423,537576219,537461186,537587085,537454338,537573391,537466292,537463128,537569991,537457886,537458570,537452586,537470712,537471508,537455966,537585357,537459686,537465074,537462578,537586527,537452178,537571665,537464352,537463764,537461870
94926	Music	204547679,204530974,204492862,204485556,204483292,204458318,204472864,204536108,204467652,206113594,204522704,204481341,204516291,204552433,204505503,204544059,204510029,204456309,204532215,204494055,204496983,204517496,204537227,204512544,204555427,204491529,204553480,204525739,204524840,204453545,204551321,204500825,204520202,204506740,204463156,204479310,204513649,204480403,204507979,204498439,204457322,204455422,204554217,204518916,204538191,204474036,204478234,204490167,204556633,204484475,204541747,204501909,204508939,204533545,206115310,204466421,204459998,204461942,204482227,204499731,204550224,204460920,204465312,204477127,204511172,204470069,204514944,204487797,204476176,204528581,204534925,204526488,204542985,204502995,204464228,204488960,204475175,204546559,204540375,204529727,204459068,204539130,204549060,204486689,204468862,204504258,204471343,204527288,204454478,204495454,204545201,204521512
161302	Festivals	355963867
223518	Education	1128268691,1121688363,1121685739,1129132802,1122529114,1129101980,1122528656,1121688631,1129093438,1122530572,1128281151,1121689029,1122529908,1121686265,1122531750
155904	Music	482125173,482933523,482100000,482057631
10922668	Music	8425207827
11030555	Family	8529790504
158574	Music	512146259,512104734,512146633,512145891,512146117,512146941,512103770,512146749,512104908,512146821,512146407,511971200
177957	Social	533912801,533785634,533781802,533872059,533810268,533785902,533912651,533786834,533804346,533905571,533907929,533906913,533811312,533770666,533906299,533807068,533912187,533805672,533912031,533907491,533806050,533787314,533909001,533771526,533786376,533908823,533907103,533906419,533910091,533807250,533784846,533805420,533900937,533787704,533910801,533884047,533805844,533883523,533873817,533783346,533909693,533800464,533889849,533784046,533807996,533808722,533903115,533889385,533912323,533910315,533804258,533905821,533806422,533809338,533808430,533808182,533805080,533804884,533873139,533806290,533809682,533902465,533805570,533785260,533804616,533784418,533783630,533911785,533807462,533907681,533906075,533810050,533911187
170064	Music	475724270,475280900,475322407,475281672,475712627,475747211,475279799,475325808,475331051,475356677,475271046,475271214,475643154,475325606,475325094,474382152,475323516,475330843,474387723,475333093,475732270,475657285,475660882,475707678,475731816,475702324,475734434,475348214,475652723,475737578,475755719,475739411,475357719,475732657,475708118
234788	Music	1012657806
10667919	Performing Arts,Education,Festivals	8343057299,8343070404
9043353	Music,Performing Arts	7352170014
5265445	Music	4391707696,4390935471,4391707256,4391705396,4391704220,4390937063,4391707032,4390935693,4390933811,4390935407,4390936591,4391707384,4391702424,4390936829,4391705338,4391704434,4390936653,4390938897,4391702464,4390938275,4390939007,4390936997,4391702324,4390938571,4390939045,4391707190,4390936715,4391704126,4390933987,4390935641,4390936777,4390936683,4390938707,4391707564,4390938471,4390938945,4390937033,4390933943,4390938661,4390936871,4390935553,4391706988,4391704400,4390934103,4391702634,4391705654,4390935889,4391704356,4390938843,4391702490,4390933773,4390935857,4391705076,4390938433,4391705032,4390933709,4390934137,4390934045,4391705534,4390938799,4390938407,4390938321,4390936405,4391705484
5747301	Music	4555220729
8709657	Social,Community	6761234599
414993	Sports	2217680796,2216887271,2217680040,2216886807
8761786	Performing Arts,Festivals,Community	6810302990
101426	Performing Arts	230159415
295323	Performing Arts	1518346171,1519198482
265583	Education	1697285179
306161	Social	2049442460,2049394870,2048594585,2049420744,2048608153,2049451416,2049427984,2048633237,2049401998,2049383992,1908761440,2048636965,1922473385,2048615479,2048603611,2049378048,1922424785,2049413268,2049415224,2049396538,2048645047,2048659299,2048653415,2048618417,1923307950,2049375970,1922393777,1922454747,1922401177,1907932139,1923237372,2049444380,2048624191,2049398108,2049449514,2048660877,1922379405,1923290752,2048651253,2048621089,2048631549,2049382252,2048606609,2048643245,2048619805,2049426304,1923191556,1922434667,2048648175,2049385774,2048626133,2048649831,2049387674,2048622513,2049399786,2049433292,1922445573,2048638487,2049390482
8724948	Education,Festivals,Conferences	6810582731
759276	Music	2641077122,2640245451,2641077096,2641079656,2640245443,2640349251,2640245437,2640245459,2640245455,2641077102,2641077106,2641077130,2640245449,2641077114
9801994	Media,Festivals,Sports	7980795070
1078780	Music	3024862817,3024805135,3024854487,3024866509,3024818501,3024782291,3024870881,3025679340,3024801601,3025702822,3024785241,3025656870,3025663818,3024824817,3025676906,3024839185,3024843161,3025686726,3025606504,3024877431,3024815817,3025626676,3024794755,3025640916,3024821183,3024832045,3024809447,3025618820
10907800	Performing Arts,Education	8413468018,8413461054
77355	Education	147400739
286448	Music	1695435040
9505425	Music,Social	7755078548
236782	Music	1062890948,1062657038,1062855338,1062771624
169259	Social	451137304,451142729,451142469,451133600,451147672,451130990,451140864,451145243,451126750
8817362	Education,Conferences	7073860983
2871519	Music	3634813088,3634813092,3634813082
169889	Media	406830383
270245	Music	2150253885,2150253929,2150253849
8812029	Music,Performing Arts,Social	7062107059
2655899	Education	3986298717,3947383855,3958899972,3947386599,3943591877,3958145191,3958138963,3948165504,3948166814,3958149573,3986286875,3521980608,3953605716,3952933262,3958132147,3952933362,3958151305,3943591749,3947536364,3958945840,3835893713,3952933456,3987058476,3962470600,3943591931,3962470782,3987055850,3961693651,3986292533,3986299811,3952155631,3961722791,3896009598,3958166397,3958163691,3961693555,3952933066,3930915541,3952155481,3958150399,3958898648,3986297735,3952932878,3958943760,3958148749,3987058416,3958125835,3962498988,3958902710,3987039426,3861530983,3952553915,3952156321,3948138980,3958122907,3947384017,3958134413,3958155109,3958945130,3958915302,3947386841,3958122225,3958946780,3958152069,3852306880,3961727921,3986288365,3987054602,3943591805,3958130021,3987047348,3952155951,3952155781,3986294401,3958917852,3986296571,3947521786,3948164646,3962470264,3986303093,3952155567,3987049542,3958158443,3943591607,3948166560,455445144,3948166090,3987040254,3987059656,3952932540,3958911434,3958144213,3948165752,3958935704,3948168092
11074024	Education	8589885384
8103480	Music	6640145357,6640145315
396180	Family	2150260316,2149512521,2150267562,2150281292,2149448173,2149468163,2149494031,2149507515,2150300820,2149450487,2150316238,2149498345,2150276782,2150275048,2150266172
98268	Music	277457083,277457054,277457127,277457191,277457243,277457210,277457003,277457284,277457161,277457035,277457104
451035	Social	2329941350,2329117771,2329942794,2329118519
